Program Time [s],data 0,on/off
26.961,4095,0
26.9674,4095,0
26.9736,4095,0
26.9798,4095,0
26.986,4095,0
26.9924,4095,0
26.9986,4095,0
27.0048,4095,0
27.011,4095,0
27.0174,4095,0
27.0237,4095,0
27.0298,4095,0
27.036,4095,0
27.0423,4095,0
27.0485,4095,0
27.0548,4095,0
27.0611,4095,0
27.0673,4095,0
27.0735,4095,0
27.0798,4095,0
27.086,4095,0
27.0922,4095,0
27.0985,4095,0
27.1048,4095,0
27.111,4095,0
27.1173,4095,0
27.1235,4095,0
27.1298,4095,0
27.1361,4095,0
27.1423,4095,0
27.1486,4095,0
27.1548,4095,0
27.161,4095,0
27.1673,4095,0
27.1736,4095,0
27.1798,4095,0
27.186,4095,0
27.1924,4095,0
27.1985,4095,0
27.2048,4095,0
27.211,4095,0
27.2174,4095,0
27.2235,4095,0
27.2298,4095,0
27.236,4095,0
27.2424,4095,0
27.2485,4095,0
27.2548,4095,0
27.261,4095,0
27.2674,4095,0
27.2735,4095,0
27.2798,4095,0
27.286,4095,0
27.2922,4095,0
27.2985,4095,0
27.3048,4095,0
27.311,4095,0
27.3174,4095,0
27.3235,4095,0
27.3297,4095,0
27.336,4095,0
27.3423,4095,0
27.3485,4095,0
27.3548,4095,0
27.361,4095,0
27.3672,4095,0
27.3735,4095,0
27.3798,4095,0
27.386,4095,0
27.3922,4095,0
27.3985,4095,0
27.4049,4095,0
27.411,4095,0
27.4173,4095,0
27.4235,4095,0
27.4297,4095,0
27.436,4095,0
27.4423,4095,0
27.4485,4095,0
27.4547,4095,0
27.461,4095,0
27.4672,4095,0
27.4735,4095,0
27.4798,4095,0
27.486,4095,0
27.4922,4095,0
27.4985,4095,0
27.5047,4095,0
27.511,4095,0
27.5173,4095,0
27.5235,4095,0
27.5298,4095,0
27.536,4095,0
27.5422,4095,0
27.5485,4095,0
27.5548,4095,0
27.561,4095,0
27.5673,4095,0
27.5735,4095,0
27.5798,4095,0
27.586,4095,0
27.5922,4095,0
27.5985,4095,0
27.6048,4095,0
27.611,4095,0
27.6173,4095,0
27.6235,4095,0
27.6298,4095,0
27.636,4095,0
27.6423,4095,0
27.6485,4095,0
27.6547,4095,0
27.661,4095,0
27.6673,4095,0
27.6735,4095,0
27.6798,4095,0
27.686,4095,0
27.6923,4095,0
27.6985,4095,0
27.7048,4095,0
27.7111,4095,0
27.7173,4095,0
27.7235,4095,0
27.7298,4095,0
27.736,4095,0
27.7423,4095,0
27.7485,4095,0
27.7547,4095,0
27.761,4095,0
27.7673,4095,0
27.7735,4095,0
27.7798,4095,0
27.786,4095,0
27.7923,4095,0
27.7985,4095,0
27.8047,4095,0
27.811,4095,0
27.8172,4095,0
27.8235,4095,0
27.8299,4095,0
27.836,4095,0
27.8422,4095,0
27.8485,4095,0
27.8547,4095,0
27.861,4095,0
27.8672,4095,0
27.8735,4095,0
27.8797,4095,0
27.886,4095,0
27.8922,4095,0
27.8985,4095,0
27.9047,4095,0
27.911,4095,0
27.9173,4095,0
27.9235,4095,0
27.9297,4095,0
27.936,4095,0
27.9422,4095,0
27.9485,4095,0
27.9547,4095,0
27.961,4095,0
27.9673,4095,0
27.9735,4095,0
27.9797,4095,0
27.986,4095,0
27.9923,4095,0
27.9985,4095,0
28.0047,4095,0
28.011,4095,0
28.0173,1280,0
28.0235,1275,0
28.0297,1275,0
28.036,1270,0
28.0422,1269,0
28.0485,1267,0
28.0547,1269,0
28.061,1266,0
28.0672,1265,0
28.0735,1269,0
28.0798,1270,0
28.086,1274,0
28.0923,1273,0
28.0985,1277,0
28.1047,1269,0
28.111,1278,0
28.1172,1278,0
28.1235,1278,0
28.1297,1280,0
28.136,1287,0
28.1423,3419,0
28.1485,3403,0
28.1547,3394,0
28.161,3387,0
28.1673,3376,0
28.1735,3359,0
28.1798,3362,0
28.186,3357,0
28.1922,3346,0
28.1985,3344,0
28.2048,3337,0
28.211,3331,0
28.2173,3332,0
28.2235,3329,0
28.2298,3318,0
28.236,3325,0
28.2423,3322,0
28.2485,3313,0
28.2547,3312,0
28.261,3310,0
28.2672,3035,0
28.2735,3029,0
28.2798,3024,0
28.286,3019,0
28.2922,3014,0
28.2985,3001,0
28.3048,2999,0
28.311,2992,0
28.3172,2991,0
28.3236,2981,0
28.3297,2978,0
28.336,2974,0
28.3422,2971,0
28.3485,2968,0
28.3547,2960,0
28.361,2961,0
28.3672,2960,0
28.3735,2960,0
28.3797,2958,0
28.386,2957,0
28.3922,3107,0
28.3985,3095,0
28.4047,3089,0
28.411,3088,0
28.4172,3085,0
28.4235,3079,0
28.4297,3069,0
28.436,3060,0
28.4422,3056,0
28.4485,3051,0
28.4547,3043,0
28.461,3038,0
28.4672,3035,0
28.4735,3027,0
28.4797,3024,0
28.486,3024,0
28.4922,3023,0
28.4985,3022,0
28.5049,3020,0
28.511,3034,0
28.5172,3045,0
28.5235,3039,0
28.5297,3028,0
28.536,3029,0
28.5422,3017,0
28.5485,3021,0
28.5547,3015,0
28.561,3008,0
28.5672,3005,0
28.5735,2998,0
28.5797,2992,0
28.586,2987,0
28.5922,2981,0
28.5985,2975,0
28.6047,2966,0
28.6109,2963,0
28.6172,2960,0
28.6235,2961,0
28.6297,2963,0
28.6359,2960,0
28.6422,3098,0
28.6485,3094,0
28.6547,3088,0
28.661,3088,0
28.6672,3085,0
28.6735,3071,0
28.6797,3066,0
28.686,3058,0
28.6922,3055,0
28.6985,3045,0
28.7047,3042,0
28.711,3037,0
28.7172,3034,0
28.7235,3027,0
28.7297,3022,0
28.7359,3032,0
28.7422,3018,0
28.7486,3013,0
28.7547,3012,0
28.761,3011,0
28.7672,3056,0
28.7735,3056,0
28.7797,3047,0
28.7859,3041,0
28.7922,3039,0
28.7985,3033,0
28.8047,3029,0
28.8109,3026,0
28.8172,3024,0
28.8235,3019,0
28.8297,3012,0
28.836,3008,0
28.8422,3005,0
28.8484,2996,0
28.8547,2989,0
28.861,2992,0
28.8672,2991,0
28.8735,2988,0
28.8797,2981,0
28.8859,2978,0
28.8922,3038,0
28.8984,3029,0
28.9047,3024,0
28.9109,3020,0
28.9172,3018,0
28.9235,3010,0
28.9297,3006,0
28.9359,3002,0
28.9422,2995,0
28.9485,2991,0
28.9547,2991,0
28.9609,2979,0
28.9672,2978,0
28.9734,2975,0
28.9797,2960,0
28.9859,2963,0
28.9922,2960,0
28.9985,2959,0
29.0047,2955,0
29.0109,2952,0
29.0172,3051,0
29.0235,3049,0
29.0297,3042,0
29.0359,3039,0
29.0422,3030,0
29.0485,3024,0
29.0547,3024,0
29.0609,3022,0
29.0672,3015,0
29.0735,3013,0
29.0797,3007,0
29.0859,3003,0
29.0922,2999,0
29.0985,2994,0
29.1047,2982,0
29.1109,2986,0
29.1172,2983,0
29.1235,2977,0
29.1297,2975,0
29.1359,2972,0
29.1422,2992,0
29.1485,2989,0
29.1547,2977,0
29.1609,2977,0
29.1672,2973,0
29.1735,2970,0
29.1797,2965,0
29.1859,2961,0
29.1922,2958,0
29.1984,2954,0
29.2047,2947,0
29.2109,2946,0
29.2172,2946,0
29.2235,2938,0
29.2297,2925,0
29.2359,2928,0
29.2422,2924,0
29.2485,2916,0
29.2547,2915,0
29.2609,2911,0
29.2671,2969,0
29.2735,2965,0
29.2797,2953,0
29.2859,2956,0
29.2922,2950,0
29.2984,2946,0
29.3047,2941,0
29.3109,2954,0
29.3172,2934,0
29.3235,2928,0
29.3297,2928,0
29.3359,2971,0
29.3422,2921,0
29.3485,2917,0
29.3547,2903,0
29.3609,2907,0
29.3672,2902,0
29.3734,2896,0
29.3797,2894,0
29.3859,2890,0
29.3922,2961,0
29.3985,2958,0
29.4047,2954,0
29.4109,2948,0
29.4171,2944,0
29.4235,2941,0
29.4297,2942,0
29.4359,2931,0
29.4422,2928,0
29.4484,2927,0
29.4546,2922,0
29.4609,2917,0
29.4672,2914,0
29.4735,2909,0
29.4797,2898,0
29.4859,2902,0
29.4922,2896,0
29.4985,2896,0
29.5047,2892,0
29.5109,2886,0
29.5172,2960,0
29.5235,2955,0
29.5297,2949,0
29.5359,2944,0
29.5422,2940,0
29.5485,2935,0
29.5547,2934,0
29.5609,2928,0
29.5672,2926,0
29.5735,2921,0
29.5797,2918,0
29.5859,2915,0
29.5922,2912,0
29.5985,2910,0
29.6046,2897,0
29.6109,2913,0
29.6172,2897,0
29.6235,2893,0
29.6297,2891,0
29.6359,2883,0
29.6422,2960,0
29.6485,2953,0
29.6547,2943,0
